Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,"₹ 9,667","₹ 2,739",9,No,14,3,2,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,"₹ 2,148","₹ 6,889",0,Yes,11,3,3,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,"₹ 8,926","₹ 10,842",4,No,22,4,4,13,2,4,9,7,3,7
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,"₹ 6,513","₹ 9,060",4,No,17,3,4,12,3,3,5,3,0,3
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,"₹ 6,799","₹ 22,128",1,No,21,4,3,10,5,3,10,8,4,8
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,"₹ 16,291","₹ 22,577",4,No,22,4,4,37,0,2,16,9,14,14
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,"₹ 2,705","₹ 9,696",0,No,16,3,2,6,2,4,5,4,0,3
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,"₹ 10,333","₹ 19,271",8,Yes,12,3,3,28,4,3,22,11,14,10
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,"₹ 4,448","₹ 10,748",2,No,12,3,2,15,3,3,7,4,7,7
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,"₹ 6,854","₹ 15,696",4,No,15,3,2,14,2,2,7,1,1,7
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,"₹ 9,637","₹ 8,277",2,No,14,3,4,9,3,3,3,2,2,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,"₹ 3,591","₹ 12,719",1,No,25,4,3,3,3,3,3,2,1,2
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,"₹ 5,405","₹ 4,244",2,Yes,20,4,1,20,4,2,4,2,0,3
26,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,"₹ 4,684","₹ 9,125",1,No,13,3,1,5,4,3,5,3,1,2
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,"₹ 15,787","₹ 21,624",2,Yes,14,3,2,23,3,3,2,2,2,2
18,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,"₹ 1,514","₹ 8,018",1,No,16,3,3,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,"₹ 2,956","₹ 21,495",0,No,17,3,3,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,"₹ 2,335","₹ 3,157",4,Yes,15,3,4,4,3,3,2,2,2,0
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,"₹ 5,154","₹ 19,665",4,No,22,4,2,10,3,4,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,"₹ 6,962","₹ 19,573",4,Yes,22,4,4,15,2,3,1,0,0,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,"₹ 5,675","₹ 19,246",1,No,20,4,3,7,5,3,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,"₹ 2,379","₹ 19,826",0,Yes,14,3,3,6,3,2,5,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,"₹ 3,812","₹ 7,003",1,No,13,3,2,11,3,4,11,8,3,10
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,"₹ 4,648","₹ 26,075",8,No,13,3,3,4,2,4,0,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,"₹ 2,936","₹ 6,161",3,No,22,4,2,10,1,2,6,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,"₹ 2,105","₹ 5,411",4,No,12,3,3,7,2,3,2,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,"₹ 8,578","₹ 19,989",3,No,14,3,3,12,4,2,9,8,4,7
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,"₹ 2,706","₹ 10,494",1,No,15,3,2,3,2,3,3,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,"₹ 6,384","₹ 21,143",8,No,17,3,4,11,3,3,7,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,"₹ 3,968","₹ 13,624",4,No,13,3,4,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,"₹ 9,907","₹ 26,186",7,Yes,12,3,3,7,3,2,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,"₹ 13,225","₹ 7,739",2,No,12,3,4,25,5,3,19,17,2,8
27,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,"₹ 3,540","₹ 7,018",1,No,21,4,4,9,5,3,9,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,"₹ 2,804","₹ 15,434",1,No,11,3,4,1,3,3,1,0,0,0
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,"₹ 19,392","₹ 22,539",7,No,13,3,4,21,2,3,16,12,6,14
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,"₹ 19,665","₹ 13,583",4,No,12,3,4,29,3,3,22,10,12,9
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,"₹ 2,439","₹ 14,753",1,Yes,24,4,2,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,"₹ 7,314","₹ 14,011",5,No,21,4,3,14,2,3,8,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,"₹ 4,774","₹ 23,844",0,No,19,3,4,8,2,2,7,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,"₹ 3,902","₹ 5,141",8,No,14,3,2,7,2,3,2,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,"₹ 2,662","₹ 7,975",8,No,20,4,2,19,2,4,5,2,0,4
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,"₹ 2,856","₹ 3,692",1,No,19,3,4,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,"₹ 1,081","₹ 16,019",1,No,13,3,3,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,"₹ 2,472","₹ 26,092",1,Yes,23,4,1,1,2,3,1,0,0,0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,"₹ 5,673","₹ 6,060",1,Yes,13,3,1,10,4,3,10,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,"₹ 4,197","₹ 18,624",1,No,11,3,1,10,2,3,10,8,0,2
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,"₹ 9,713","₹ 24,444",2,Yes,13,3,4,9,3,3,5,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,"₹ 2,062","₹ 19,384",3,No,14,3,2,11,2,3,3,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,"₹ 4,284","₹ 13,588",5,Yes,22,4,3,16,2,3,5,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,"₹ 4,788","₹ 25,388",0,Yes,11,3,4,4,2,3,3,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,"₹ 5,906","₹ 23,888",0,No,13,3,4,10,2,2,9,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,"₹ 3,886","₹ 4,223",1,No,21,4,4,10,2,2,10,1,0,8
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,"₹ 16,823","₹ 18,991",2,No,11,3,1,22,3,3,19,7,11,16
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,"₹ 2,933","₹ 14,908",1,Yes,13,3,3,1,3,2,1,0,1,0
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,"₹ 6,500","₹ 26,997",0,No,14,3,2,9,5,2,8,7,0,7
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,"₹ 17,174","₹ 2,437",3,No,11,3,2,24,3,3,22,17,4,7
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,"₹ 5,033","₹ 9,364",2,No,15,3,4,10,5,3,2,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,"₹ 2,307","₹ 14,460",1,Yes,23,4,2,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,"₹ 2,587","₹ 10,261",1,No,16,3,4,5,3,3,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,"₹ 5,507","₹ 16,822",2,No,16,3,3,12,1,1,4,2,1,3
41,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,"₹ 4,393","₹ 26,841",5,No,21,4,3,14,3,3,5,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,"₹ 13,348","₹ 14,842",9,No,13,3,2,18,3,4,13,7,5,7
31,No,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,"₹ 6,583","₹ 20,115",2,Yes,11,3,4,8,2,3,5,2,1,4
34,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,"₹ 8,103","₹ 16,495",3,Yes,12,3,3,9,3,2,4,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,"₹ 3,978","₹ 16,031",8,No,12,3,2,4,0,2,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,"₹ 2,544","₹ 7,102",0,No,18,3,1,8,3,3,7,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,"₹ 5,399","₹ 14,511",4,No,12,3,3,12,3,3,4,2,0,3
33,No,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,"₹ 5,487","₹ 10,410",1,No,14,3,2,10,2,2,10,4,0,9
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,"₹ 6,834","₹ 19,255",1,Yes,12,3,3,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,"₹ 1,091","₹ 10,642",1,No,17,3,4,1,3,3,1,0,0,0
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,"₹ 5,736","₹ 3,987",6,No,19,3,3,10,1,3,3,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,"₹ 2,226","₹ 6,073",1,No,11,3,3,6,3,2,5,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,"₹ 5,747","₹ 26,496",1,Yes,15,3,2,16,3,3,15,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,"₹ 9,854","₹ 23,352",3,Yes,11,3,4,6,0,3,2,0,2,2
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,"₹ 5,467","₹ 2,125",8,No,18,3,3,16,4,4,8,7,1,7
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,"₹ 5,380","₹ 20,328",4,No,16,3,3,6,3,3,0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,"₹ 5,151","₹ 12,315",1,No,25,4,4,10,3,3,10,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,"₹ 2,133","₹ 18,115",1,Yes,16,3,3,20,3,3,20,11,0,7
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,"₹ 17,875","₹ 11,761",4,Yes,13,3,3,29,2,2,1,0,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,"₹ 2,432","₹ 15,318",3,Yes,14,3,1,8,2,3,4,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,"₹ 4,771","₹ 14,293",2,No,19,3,4,10,0,4,5,2,0,3
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,"₹ 19,161","₹ 13,738",3,No,15,3,4,28,3,3,5,4,4,3
42,No,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,"₹ 5,087","₹ 2,900",3,Yes,12,3,3,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,"₹ 2,863","₹ 19,555",1,No,12,3,1,1,2,3,1,0,0,0
35,No,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,"₹ 5,561","₹ 15,975",0,No,16,3,4,6,2,1,5,3,0,4
28,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,"₹ 2,144","₹ 2,122",1,No,14,3,3,5,3,2,5,3,1,4
31,No,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,"₹ 3,065","₹ 3,995",1,Yes,13,3,4,4,3,4,4,2,2,3
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,"₹ 2,810","₹ 9,238",1,No,22,4,2,5,3,3,5,4,0,2
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,"₹ 9,888","₹ 6,770",1,No,21,4,1,14,3,2,14,8,2,1
34,No,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,"₹ 8,628","₹ 22,914",1,No,18,3,3,9,2,2,8,7,1,1
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,"₹ 2,867","₹ 20,006",0,No,13,3,4,8,6,2,7,7,7,6
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,"₹ 5,373","₹ 6,225",0,No,12,3,1,6,5,2,5,3,0,2
32,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,"₹ 6,667","₹ 16,542",5,No,18,3,2,9,6,3,5,1,1,2
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,"₹ 5,003","₹ 5,771",1,No,21,4,2,10,6,3,10,8,8,7
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,"₹ 2,367","₹ 18,779",5,No,12,3,1,6,2,2,4,1,0,3
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,"₹ 2,858","₹ 11,473",4,No,14,3,1,20,3,2,1,0,0,0
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,"₹ 5,204","₹ 13,586",1,Yes,11,3,4,10,2,3,10,8,0,9
27,No,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,"₹ 4,105","₹ 5,099",1,No,14,3,1,7,5,3,7,7,0,7
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,"₹ 9,679","₹ 10,138",8,No,24,4,2,8,1,3,1,0,0,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,"₹ 5,617","₹ 21,075",1,Yes,11,3,3,10,4,3,10,7,0,8
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,"₹ 10,448","₹ 5,843",6,Yes,13,3,2,15,2,2,2,2,2,2
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,"₹ 2,897","₹ 22,474",3,No,11,3,3,9,6,2,4,3,2,3
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,"₹ 5,968","₹ 18,079",1,No,20,4,3,9,2,3,9,7,2,8
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,"₹ 7,510","₹ 16,873",1,No,17,3,2,10,1,3,10,9,0,9
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,"₹ 2,991","₹ 5,224",0,Yes,11,3,2,7,2,3,6,2,1,2
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,"₹ 19,636","₹ 25,811",4,Yes,18,3,1,35,0,3,10,9,1,4
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,"₹ 1,129","₹ 17,536",1,Yes,11,3,3,1,4,3,1,0,0,0
39,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,"₹ 13,341","₹ 25,098",0,No,12,3,1,21,3,3,20,8,11,10
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,"₹ 4,332","₹ 14,811",1,No,12,3,4,20,2,3,20,9,3,7
31,No,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,"₹ 11,031","₹ 26,862",4,No,20,4,3,13,2,4,11,7,4,8
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,"₹ 4,440","₹ 25,198",6,Yes,19,3,4,9,3,3,5,2,1,4
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,"₹ 4,617","₹ 14,120",1,No,12,3,2,4,2,2,4,3,1,2
23,No,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,"₹ 2,647","₹ 13,672",1,No,13,3,3,5,6,4,5,2,1,4
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,"₹ 6,323","₹ 26,849",1,No,11,3,1,10,2,4,10,9,9,4
40,No,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,"₹ 5,677","₹ 4,258",3,No,14,3,3,15,4,3,11,8,5,10
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,"₹ 2,187","₹ 19,655",4,No,14,3,3,6,3,3,2,0,1,2
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,"₹ 3,748","₹ 4,077",1,No,13,3,3,12,6,2,12,8,1,7
25,No,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,"₹ 3,977","₹ 7,298",6,Yes,19,3,3,7,2,2,2,2,0,2
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,"₹ 8,633","₹ 13,084",2,No,23,4,2,25,3,3,17,14,12,11
33,No,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,"₹ 2,008","₹ 20,439",1,No,12,3,3,1,2,2,1,1,0,0
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,"₹ 4,440","₹ 7,636",0,No,15,3,1,16,3,3,15,13,5,8
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,"₹ 3,067","₹ 6,393",0,No,19,3,3,3,1,3,2,2,1,2
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,"₹ 5,321","₹ 14,284",2,No,11,3,4,10,1,3,8,3,7,7
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,"₹ 5,410","₹ 11,189",6,Yes,17,3,3,9,3,2,4,3,1,2
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,"₹ 2,782","₹ 21,412",3,No,22,4,1,12,3,3,5,3,1,0
47,No,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,"₹ 11,957","₹ 17,231",0,No,18,3,1,14,3,1,13,8,5,12
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,"₹ 2,660","₹ 20,232",7,Yes,11,3,3,5,3,3,2,2,2,2
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,"₹ 3,375","₹ 17,624",0,No,12,3,4,4,2,4,3,2,1,2
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,"₹ 5,098","₹ 18,698",1,No,19,3,2,10,5,3,10,7,0,8
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,"₹ 4,878","₹ 21,653",0,Yes,13,3,1,10,6,3,9,7,8,1
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,"₹ 2,837","₹ 15,919",1,No,13,3,3,6,3,3,6,2,4,1
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,"₹ 2,406","₹ 4,060",8,No,19,3,3,8,3,2,1,0,0,0
32,No,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,"₹ 2,269","₹ 18,024",0,No,14,3,2,3,2,3,2,2,2,2
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,"₹ 4,108","₹ 5,340",7,No,13,3,1,18,2,3,7,7,1,7
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,"₹ 13,206","₹ 3,376",3,No,12,3,1,20,3,3,18,16,1,11
32,No,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,"₹ 10,422","₹ 24,032",1,No,19,3,3,14,3,3,14,10,5,7
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,"₹ 13,744","₹ 15,471",1,Yes,25,4,1,16,2,3,16,11,6,8
25,No,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,"₹ 4,907","₹ 13,684",0,Yes,22,4,2,6,3,2,5,3,0,4
52,No,Non-Travel,585,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,"₹ 3,482","₹ 19,788",2,No,15,3,2,16,3,2,9,8,0,0
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,"₹ 2,436","₹ 13,422",6,Yes,12,3,3,6,2,3,4,3,1,2
21,No,Travel_Rarely,501,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,"₹ 2,380","₹ 25,479",1,Yes,11,3,4,2,6,3,2,2,1,2
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,"₹ 19,431","₹ 15,302",2,No,13,3,3,21,3,2,6,0,1,3
23,Yes,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,"₹ 1,790","₹ 26,956",1,No,19,3,1,1,3,2,1,0,1,0
36,No,Travel_Rarely,557,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,"₹ 7,644","₹ 12,695",0,No,19,3,3,10,2,3,9,7,3,4
